n,threads,time
80000000,24,0.072000
80000000,48,0.098000
80000000,96,0.081000
85000000,3,0.426000
85000000,6,0.251000
85000000,12,0.127000
85000000,24,0.123000
85000000,48,0.107000
85000000,96,0.104000
90000000,3,0.443000
90000000,6,0.248000
90000000,12,0.134000
90000000,24,0.077000
90000000,48,0.134000
90000000,96,0.109000
95000000,3,0.484000
95000000,6,0.259000
95000000,12,0.143000
95000000,24,0.082000
95000000,48,0.104000
95000000,96,0.098000
100000000,3,0.501000
100000000,6,0.262000
100000000,12,0.204000
100000000,24,0.083000
100000000,48,0.104000
100000000,96,0.131000
5000000,3,0.041000
5000000,6,0.024000
5000000,12,0.022000
5000000,24,0.016000
5000000,48,0.016000
5000000,96,0.019000
10000000,3,0.061000
10000000,6,0.038000
10000000,12,0.024000
10000000,24,0.027000
10000000,48,0.026000
10000000,96,0.048000
15000000,3,0.082000
15000000,6,0.060000
15000000,12,0.036000
15000000,24,0.028000
15000000,48,0.029000
15000000,96,0.038000
20000000,3,0.119000
20000000,6,0.064000
20000000,12,0.051000
20000000,24,0.036000
20000000,48,0.057000
20000000,96,0.063000
25000000,3,0.133000
25000000,6,0.086000
25000000,12,0.044000
25000000,24,0.054000
25000000,48,0.044000
25000000,96,0.062000
30000000,3,0.162000
30000000,6,0.093000
30000000,12,0.055000
30000000,24,0.053000
30000000,48,0.041000
30000000,96,0.079000
35000000,3,0.183000
35000000,6,0.102000
35000000,12,0.095000
35000000,24,0.058000
35000000,48,0.043000
35000000,96,0.086000
40000000,3,0.202000
40000000,6,0.119000
40000000,12,0.070000
40000000,24,0.051000
40000000,48,0.068000
40000000,96,0.079000
45000000,3,0.229000
45000000,6,0.146000
45000000,12,0.076000
45000000,24,0.073000
45000000,48,0.057000
45000000,96,0.079000
50000000,3,0.250000
50000000,6,0.161000
50000000,12,0.079000
50000000,24,0.075000
50000000,48,0.070000
50000000,96,0.077000
55000000,3,0.281000
55000000,6,0.152000
55000000,12,0.087000
55000000,24,0.081000
55000000,48,0.090000
55000000,96,0.083000
60000000,3,0.313000
60000000,6,0.168000
60000000,12,0.118000
60000000,24,0.090000
60000000,48,0.060000
60000000,96,0.090000
65000000,3,0.338000
65000000,6,0.173000
65000000,12,0.116000
65000000,24,0.116000
65000000,48,0.092000
65000000,96,0.084000
70000000,3,0.354000
70000000,6,0.195000
70000000,12,0.108000
70000000,24,0.081000
70000000,48,0.080000
70000000,96,0.085000
75000000,3,0.382000
75000000,6,0.206000
75000000,12,0.136000
75000000,24,0.063000
75000000,48,0.094000
75000000,96,0.099000
80000000,3,0.405000
80000000,6,0.234000
80000000,12,0.122000
80000000,24,0.105000
80000000,48,0.105000
80000000,96,0.087000
85000000,3,0.438000
85000000,6,0.235000
85000000,12,0.135000
85000000,24,0.096000
85000000,48,0.088000
85000000,96,0.095000
90000000,3,0.462000
90000000,6,0.262000
90000000,12,0.137000
90000000,24,0.106000
90000000,48,0.090000
90000000,96,0.099000
95000000,3,0.488000
95000000,6,0.253000
95000000,12,0.134000
95000000,24,0.106000
95000000,48,0.098000
95000000,96,0.131000
100000000,3,0.508000
100000000,6,0.262000
100000000,12,0.161000
100000000,24,0.099000
100000000,48,0.099000
100000000,96,0.098000
5000000,3,0.036000
5000000,6,0.031000
5000000,12,0.027000
5000000,24,0.009000
5000000,48,0.016000
5000000,96,0.023000
10000000,3,0.068000
10000000,6,0.037000
10000000,12,0.025000
10000000,24,0.024000
10000000,48,0.024000
10000000,96,0.036000
15000000,3,0.093000
15000000,6,0.052000
15000000,12,0.051000
15000000,24,0.031000
15000000,48,0.025000
15000000,96,0.037000
20000000,3,0.124000
20000000,6,0.066000
20000000,12,0.037000
20000000,24,0.024000
20000000,48,0.036000
20000000,96,0.048000
25000000,3,0.142000
25000000,6,0.089000
25000000,12,0.053000
25000000,24,0.067000
25000000,48,0.047000
25000000,96,0.052000
30000000,3,0.167000
30000000,6,0.099000
30000000,12,0.053000
30000000,24,0.035000
30000000,48,0.041000
30000000,96,0.053000
35000000,3,0.182000
35000000,6,0.125000
35000000,12,0.066000
35000000,24,0.036000
35000000,48,0.049000
35000000,96,0.051000
40000000,3,0.206000
40000000,6,0.113000
40000000,12,0.068000
40000000,24,0.071000
40000000,48,0.069000
40000000,96,0.081000
45000000,3,0.239000
45000000,6,0.135000
45000000,12,0.076000
45000000,24,0.069000
45000000,48,0.058000
45000000,96,0.084000
50000000,3,0.274000
50000000,6,0.142000
50000000,12,0.088000
50000000,24,0.069000
50000000,48,0.057000
50000000,96,0.068000
55000000,3,0.283000
55000000,6,0.159000
55000000,12,0.083000
55000000,24,0.106000
55000000,48,0.059000
55000000,96,0.067000
60000000,3,0.308000
60000000,6,0.166000
60000000,12,0.094000
60000000,24,0.100000
60000000,48,0.076000
60000000,96,0.080000
65000000,3,0.328000
65000000,6,0.178000
65000000,12,0.128000
65000000,24,0.056000
65000000,48,0.095000
65000000,96,0.078000
70000000,3,0.362000
70000000,6,0.210000
70000000,12,0.111000
70000000,24,0.088000
70000000,48,0.073000
70000000,96,0.087000
75000000,3,0.386000
75000000,6,0.206000
75000000,12,0.131000
75000000,24,0.066000
75000000,48,0.082000
75000000,96,0.102000
80000000,3,0.405000
80000000,6,0.235000
80000000,12,0.126000
80000000,24,0.086000
80000000,48,0.075000
80000000,96,0.105000
85000000,3,0.432000
85000000,6,0.233000
85000000,12,0.129000
85000000,24,0.102000
85000000,48,0.091000
85000000,96,0.104000
90000000,3,0.451000
90000000,6,0.234000
90000000,12,0.136000
90000000,24,0.094000
90000000,48,0.105000
90000000,96,0.099000
95000000,3,0.469000
95000000,6,0.275000
95000000,12,0.144000
95000000,24,0.100000
95000000,48,0.105000
95000000,96,0.101000
100000000,3,0.500000
100000000,6,0.265000
100000000,12,0.150000
100000000,24,0.129000
100000000,48,0.091000
100000000,96,0.127000
5000000,3,0.049000
5000000,6,0.031000
5000000,12,0.027000
5000000,24,0.010000
5000000,48,0.014000
5000000,96,0.025000
10000000,3,0.062000
10000000,6,0.042000
10000000,12,0.025000
10000000,24,0.017000
10000000,48,0.035000
10000000,96,0.039000
15000000,3,0.090000
15000000,6,0.061000
15000000,12,0.039000
15000000,24,0.030000
15000000,48,0.032000
15000000,96,0.044000
20000000,3,0.115000
20000000,6,0.070000
20000000,12,0.064000
20000000,24,0.037000
20000000,48,0.041000
20000000,96,0.055000
25000000,3,0.146000
25000000,6,0.075000
25000000,12,0.072000
25000000,24,0.035000
25000000,48,0.045000
25000000,96,0.053000
30000000,3,0.155000
30000000,6,0.091000
30000000,12,0.059000
30000000,24,0.041000
30000000,48,0.049000
30000000,96,0.056000
35000000,3,0.207000
35000000,6,0.098000
35000000,12,0.067000
35000000,24,0.064000
35000000,48,0.046000
35000000,96,0.068000
40000000,3,0.207000
40000000,6,0.120000
40000000,12,0.069000
40000000,24,0.052000
40000000,48,0.056000
40000000,96,0.061000
45000000,3,0.234000
45000000,6,0.137000
45000000,12,0.093000
45000000,24,0.073000
45000000,48,0.075000
45000000,96,0.081000
50000000,3,0.258000
50000000,6,0.143000
50000000,12,0.132000
50000000,24,0.061000
50000000,48,0.076000
50000000,96,0.080000
55000000,3,0.277000
55000000,6,0.152000
55000000,12,0.087000
55000000,24,0.059000
55000000,48,0.086000
55000000,96,0.077000
60000000,3,0.304000
60000000,6,0.170000
60000000,12,0.128000
60000000,24,0.067000
60000000,48,0.088000
60000000,96,0.077000
65000000,3,0.338000
65000000,6,0.184000
65000000,12,0.133000
65000000,24,0.073000
65000000,48,0.080000
65000000,96,0.094000
70000000,3,0.385000
70000000,6,0.186000
70000000,12,0.107000
70000000,24,0.088000
70000000,48,0.078000
70000000,96,0.079000
75000000,3,0.378000
75000000,6,0.248000
75000000,12,0.113000
75000000,24,0.099000
75000000,48,0.104000
75000000,96,0.098000
80000000,3,0.409000
80000000,6,0.212000
80000000,12,0.124000
80000000,24,0.082000
80000000,48,0.095000
80000000,96,0.084000
85000000,3,0.435000
85000000,6,0.258000
85000000,12,0.142000
85000000,24,0.083000
85000000,48,0.088000
85000000,96,0.100000
90000000,3,0.459000
90000000,6,0.243000
90000000,12,0.143000
90000000,24,0.102000
90000000,48,0.082000
90000000,96,0.104000
95000000,3,0.470000
95000000,6,0.276000
95000000,12,0.161000
95000000,24,0.111000
95000000,48,0.110000
95000000,96,0.113000
100000000,3,0.509000
100000000,6,0.276000
100000000,12,0.151000
100000000,24,0.108000
100000000,48,0.103000
100000000,96,0.104000
5000000,3,0.043000
5000000,6,0.033000
5000000,12,0.019000
5000000,24,0.015000
5000000,48,0.015000
5000000,96,0.018000
10000000,3,0.069000
10000000,6,0.038000
10000000,12,0.034000
10000000,24,0.015000
10000000,48,0.023000
10000000,96,0.037000
15000000,3,0.089000
15000000,6,0.049000
15000000,12,0.030000
15000000,24,0.027000
15000000,48,0.030000
15000000,96,0.052000
20000000,3,0.110000
20000000,6,0.071000
20000000,12,0.062000
20000000,24,0.046000
20000000,48,0.034000
20000000,96,0.042000
25000000,3,0.136000
25000000,6,0.074000
25000000,12,0.052000
25000000,24,0.030000
25000000,48,0.052000
25000000,96,0.069000
30000000,3,0.159000
30000000,6,0.117000
30000000,12,0.074000
30000000,24,0.040000
30000000,48,0.044000
30000000,96,0.055000
35000000,3,0.186000
35000000,6,0.120000
35000000,12,0.065000
35000000,24,0.047000
35000000,48,0.062000
35000000,96,0.057000
40000000,3,0.210000
40000000,6,0.118000
40000000,12,0.066000
40000000,24,0.067000
40000000,48,0.073000
40000000,96,0.071000
45000000,3,0.228000
45000000,6,0.144000
45000000,12,0.071000
45000000,24,0.059000
45000000,48,0.059000
45000000,96,0.071000
50000000,3,0.258000
50000000,6,0.144000
50000000,12,0.118000
50000000,24,0.059000
50000000,48,0.071000
50000000,96,0.068000
55000000,3,0.281000
55000000,6,0.158000
55000000,12,0.100000
55000000,24,0.059000
55000000,48,0.069000
55000000,96,0.096000
60000000,3,0.309000
60000000,6,0.170000
60000000,12,0.094000
60000000,24,0.085000
60000000,48,0.082000
60000000,96,0.084000
65000000,3,0.333000
65000000,6,0.177000
65000000,12,0.107000
65000000,24,0.089000
65000000,48,0.072000
65000000,96,0.104000
70000000,3,0.350000
70000000,6,0.187000
70000000,12,0.119000
70000000,24,0.097000
70000000,48,0.095000
70000000,96,0.096000
75000000,3,0.384000
75000000,6,0.200000
75000000,12,0.125000
75000000,24,0.092000
75000000,48,0.081000
75000000,96,0.150000
80000000,3,0.406000
80000000,6,0.212000
80000000,12,0.121000
80000000,24,0.070000
80000000,48,0.071000
80000000,96,0.107000
85000000,3,0.429000
85000000,6,0.231000
85000000,12,0.129000
85000000,24,0.130000
85000000,48,0.092000
85000000,96,0.088000
90000000,3,0.452000
90000000,6,0.236000
90000000,12,0.136000
90000000,24,0.086000
90000000,48,0.096000
90000000,96,0.128000
95000000,3,0.477000
95000000,6,0.296000
95000000,12,0.141000
95000000,24,0.091000
95000000,48,0.134000
95000000,96,0.110000
100000000,3,0.526000
100000000,6,0.281000
100000000,12,0.152000
100000000,24,0.125000
100000000,48,0.098000
100000000,96,0.105000
5000000,3,0.036000
5000000,6,0.031000
5000000,12,0.027000
5000000,24,0.013000
5000000,48,0.017000
5000000,96,0.020000
10000000,3,0.064000
10000000,6,0.042000
10000000,12,0.040000
10000000,24,0.029000
10000000,48,0.019000
10000000,96,0.034000
15000000,3,0.089000
15000000,6,0.073000
15000000,12,0.041000
15000000,24,0.028000
15000000,48,0.038000
15000000,96,0.037000
20000000,3,0.115000
20000000,6,0.076000
20000000,12,0.068000
20000000,24,0.025000
20000000,48,0.035000
20000000,96,0.042000
25000000,3,0.139000
25000000,6,0.075000
25000000,12,0.045000
25000000,24,0.036000
25000000,48,0.053000
25000000,96,0.047000
30000000,3,0.157000
30000000,6,0.106000
30000000,12,0.055000
30000000,24,0.047000
30000000,48,0.062000
30000000,96,0.054000
35000000,3,0.195000
35000000,6,0.105000
35000000,12,0.058000
35000000,24,0.055000
35000000,48,0.046000
35000000,96,0.057000
40000000,3,0.213000
40000000,6,0.139000
40000000,12,0.070000
40000000,24,0.041000
40000000,48,0.078000
40000000,96,0.052000
45000000,3,0.237000
45000000,6,0.143000
45000000,12,0.105000
45000000,24,0.069000
45000000,48,0.067000
45000000,96,0.075000
50000000,3,0.255000
50000000,6,0.149000
50000000,12,0.080000
50000000,24,0.067000
50000000,48,0.072000
50000000,96,0.073000
55000000,3,0.279000
55000000,6,0.163000
55000000,12,0.087000
55000000,24,0.063000
55000000,48,0.062000
55000000,96,0.069000
60000000,3,0.315000
60000000,6,0.200000
60000000,12,0.090000
60000000,24,0.052000
60000000,48,0.060000
60000000,96,0.083000
65000000,3,0.337000
65000000,6,0.174000
65000000,12,0.106000
65000000,24,0.097000
65000000,48,0.084000
65000000,96,0.071000
70000000,3,0.360000
70000000,6,0.213000
70000000,12,0.137000
70000000,24,0.095000
70000000,48,0.075000
70000000,96,0.100000
75000000,3,0.383000
75000000,6,0.203000
75000000,12,0.136000
75000000,24,0.073000
75000000,48,0.095000
75000000,96,0.102000
80000000,3,0.409000
80000000,6,0.226000
80000000,12,0.141000
80000000,24,0.098000
80000000,48,0.099000
80000000,96,0.099000
85000000,3,0.437000
85000000,6,0.237000
85000000,12,0.170000
85000000,24,0.116000
85000000,48,0.082000
85000000,96,0.098000
90000000,3,0.460000
90000000,6,0.249000
90000000,12,0.136000
90000000,24,0.096000
90000000,48,0.107000
90000000,96,0.098000
95000000,3,0.485000
95000000,6,0.246000
95000000,12,0.144000
95000000,24,0.095000
95000000,48,0.098000
95000000,96,0.102000
100000000,3,0.513000
100000000,6,0.274000
100000000,12,0.148000
100000000,24,0.108000
100000000,48,0.099000
100000000,96,0.096000
5000000,3,0.039000
5000000,6,0.035000
5000000,12,0.018000
5000000,24,0.016000
5000000,48,0.015000
5000000,96,0.022000
10000000,3,0.065000
10000000,6,0.064000
10000000,12,0.024000
10000000,24,0.027000
10000000,48,0.020000
10000000,96,0.040000
15000000,3,0.096000
15000000,6,0.083000
15000000,12,0.034000
15000000,24,0.021000
15000000,48,0.036000
15000000,96,0.059000
20000000,3,0.108000
20000000,6,0.067000
20000000,12,0.059000
20000000,24,0.029000
20000000,48,0.040000
20000000,96,0.052000
25000000,3,0.137000
25000000,6,0.091000
25000000,12,0.046000
25000000,24,0.039000
25000000,48,0.048000
25000000,96,0.041000
30000000,3,0.159000
30000000,6,0.095000
30000000,12,0.053000
30000000,24,0.047000
30000000,48,0.057000
30000000,96,0.050000
35000000,3,0.180000
35000000,6,0.102000
35000000,12,0.078000
35000000,24,0.036000
35000000,48,0.060000
35000000,96,0.060000
40000000,3,0.214000
40000000,6,0.139000
40000000,12,0.087000
40000000,24,0.108000
40000000,48,0.066000
40000000,96,0.080000
45000000,3,0.232000
45000000,6,0.134000
45000000,12,0.082000
45000000,24,0.073000
45000000,48,0.066000
45000000,96,0.081000
50000000,3,0.264000
50000000,6,0.159000
50000000,12,0.102000
50000000,24,0.072000
50000000,48,0.065000
50000000,96,0.075000
55000000,3,0.283000
55000000,6,0.179000
55000000,12,0.098000
55000000,24,0.086000
55000000,48,0.078000
55000000,96,0.079000
60000000,3,0.309000
60000000,6,0.178000
60000000,12,0.112000
60000000,24,0.082000
60000000,48,0.089000
60000000,96,0.105000
65000000,3,0.324000
65000000,6,0.189000
65000000,12,0.101000
65000000,24,0.077000
65000000,48,0.077000
65000000,96,0.089000
70000000,3,0.361000
70000000,6,0.205000
70000000,12,0.130000
70000000,24,0.078000
70000000,48,0.087000
70000000,96,0.077000
75000000,3,0.379000
75000000,6,0.214000
75000000,12,0.112000
75000000,24,0.066000
75000000,48,0.097000
75000000,96,0.080000
80000000,3,0.401000
80000000,6,0.230000
80000000,12,0.140000
80000000,24,0.115000
80000000,48,0.088000
80000000,96,0.096000
85000000,3,0.433000
85000000,6,0.263000
85000000,12,0.128000
85000000,24,0.111000
85000000,48,0.096000
85000000,96,0.094000
90000000,3,0.466000
90000000,6,0.269000
90000000,12,0.164000
90000000,24,0.104000
90000000,48,0.074000
90000000,96,0.100000
95000000,3,0.476000
95000000,6,0.258000
95000000,12,0.154000
95000000,24,0.092000
95000000,48,0.107000
95000000,96,0.105000
100000000,3,0.503000
100000000,6,0.279000
100000000,12,0.150000
100000000,24,0.092000
100000000,48,0.140000
100000000,96,0.124000
5000000,3,0.041000
5000000,6,0.030000
5000000,12,0.018000
5000000,24,0.009000
5000000,48,0.018000
5000000,96,0.018000
10000000,3,0.068000
10000000,6,0.059000
10000000,12,0.034000
10000000,24,0.016000
10000000,48,0.025000
10000000,96,0.032000
15000000,3,0.089000
15000000,6,0.052000
15000000,12,0.045000
15000000,24,0.030000
15000000,48,0.034000
15000000,96,0.045000
20000000,3,0.108000
20000000,6,0.074000
20000000,12,0.037000
20000000,24,0.036000
20000000,48,0.036000
20000000,96,0.062000
25000000,3,0.143000
25000000,6,0.079000
25000000,12,0.075000
25000000,24,0.054000
25000000,48,0.060000
25000000,96,0.050000
30000000,3,0.166000
30000000,6,0.085000
30000000,12,0.052000
30000000,24,0.045000
30000000,48,0.047000
30000000,96,0.051000
35000000,3,0.181000
35000000,6,0.104000
35000000,12,0.098000
35000000,24,0.036000
35000000,48,0.069000
35000000,96,0.083000
40000000,3,0.213000
40000000,6,0.128000
40000000,12,0.065000
40000000,24,0.052000
40000000,48,0.064000
40000000,96,0.091000
45000000,3,0.240000
45000000,6,0.139000
45000000,12,0.078000
45000000,24,0.067000
45000000,48,0.062000
45000000,96,0.072000
50000000,3,0.265000
50000000,6,0.145000
50000000,12,0.084000
50000000,24,0.062000
50000000,48,0.075000
50000000,96,0.063000
55000000,3,0.279000
55000000,6,0.148000
55000000,12,0.105000
55000000,24,0.079000
55000000,48,0.073000
55000000,96,0.084000
60000000,3,0.304000
60000000,6,0.179000
60000000,12,0.130000
60000000,24,0.092000
60000000,48,0.077000
60000000,96,0.084000
65000000,3,0.340000
65000000,6,0.184000
65000000,12,0.125000
65000000,24,0.062000
65000000,48,0.079000
65000000,96,0.083000
70000000,3,0.360000
70000000,6,0.199000
70000000,12,0.111000
70000000,24,0.091000
70000000,48,0.066000
70000000,96,0.099000
75000000,3,0.397000
75000000,6,0.200000
75000000,12,0.115000
75000000,24,0.073000
75000000,48,0.101000
75000000,96,0.115000
80000000,3,0.403000
80000000,6,0.229000
80000000,12,0.121000
80000000,24,0.082000
80000000,48,0.101000
80000000,96,0.101000
85000000,3,0.419000
85000000,6,0.246000
85000000,12,0.129000
85000000,24,0.099000
85000000,48,0.094000
85000000,96,0.107000
90000000,3,0.447000
90000000,6,0.255000
90000000,12,0.134000
90000000,24,0.094000
90000000,48,0.087000
90000000,96,0.095000
95000000,3,0.478000
95000000,6,0.249000
95000000,12,0.142000
95000000,24,0.095000
95000000,48,0.094000
95000000,96,0.104000
100000000,3,0.504000
100000000,6,0.285000
100000000,12,0.152000
100000000,24,0.087000
100000000,48,0.104000
100000000,96,0.141000
5000000,3,0.042000
5000000,6,0.025000
5000000,12,0.021000
5000000,24,0.015000
5000000,48,0.021000
5000000,96,0.021000
10000000,3,0.062000
10000000,6,0.047000
10000000,12,0.025000
10000000,24,0.015000
10000000,48,0.023000
10000000,96,0.034000
15000000,3,0.097000
15000000,6,0.049000
15000000,12,0.059000
15000000,24,0.022000
15000000,48,0.031000
15000000,96,0.048000
20000000,3,0.120000
20000000,6,0.080000
20000000,12,0.046000
20000000,24,0.034000
20000000,48,0.044000
20000000,96,0.038000
25000000,3,0.138000
25000000,6,0.081000
25000000,12,0.061000
25000000,24,0.029000
25000000,48,0.042000
25000000,96,0.059000
30000000,3,0.173000
30000000,6,0.088000
30000000,12,0.058000
30000000,24,0.040000
30000000,48,0.057000
30000000,96,0.053000
35000000,3,0.187000
35000000,6,0.112000
35000000,12,0.063000
35000000,24,0.054000
35000000,48,0.042000
35000000,96,0.074000
40000000,3,0.213000
40000000,6,0.122000
40000000,12,0.116000
40000000,24,0.052000
40000000,48,0.076000
40000000,96,0.074000
45000000,3,0.233000
45000000,6,0.127000
45000000,12,0.081000
45000000,24,0.071000
45000000,48,0.072000
45000000,96,0.079000
50000000,3,0.262000
50000000,6,0.150000
50000000,12,0.124000
50000000,24,0.070000
50000000,48,0.073000
50000000,96,0.079000
55000000,3,0.303000
55000000,6,0.159000
55000000,12,0.087000
55000000,24,0.070000
55000000,48,0.069000
55000000,96,0.071000
60000000,3,0.305000
60000000,6,0.187000
60000000,12,0.118000
60000000,24,0.059000
60000000,48,0.097000
60000000,96,0.091000
65000000,3,0.345000
65000000,6,0.199000
65000000,12,0.117000
65000000,24,0.077000
65000000,48,0.068000
65000000,96,0.124000
70000000,3,0.354000
70000000,6,0.183000
70000000,12,0.107000
70000000,24,0.099000
70000000,48,0.087000
70000000,96,0.090000
75000000,3,0.390000
75000000,6,0.228000
75000000,12,0.121000
75000000,24,0.101000
75000000,48,0.082000
75000000,96,0.105000
80000000,3,0.409000
80000000,6,0.225000
80000000,12,0.131000
80000000,24,0.076000
80000000,48,0.079000
80000000,96,0.098000
85000000,3,0.433000
85000000,6,0.249000
85000000,12,0.151000
85000000,24,0.091000
85000000,48,0.098000
85000000,96,0.100000
90000000,3,0.472000
90000000,6,0.238000
90000000,12,0.144000
90000000,24,0.098000
90000000,48,0.093000
90000000,96,0.111000
95000000,3,0.474000
95000000,6,0.247000
95000000,12,0.142000
95000000,24,0.114000
95000000,48,0.110000
95000000,96,0.091000
100000000,3,0.502000
100000000,6,0.274000
100000000,12,0.150000
100000000,24,0.113000
100000000,48,0.106000
100000000,96,0.127000
5000000,3,0.041000
5000000,6,0.032000
5000000,12,0.015000
5000000,24,0.010000
5000000,48,0.017000
5000000,96,0.019000
10000000,3,0.065000
10000000,6,0.056000
10000000,12,0.030000
10000000,24,0.022000
10000000,48,0.030000
10000000,96,0.037000
15000000,3,0.091000
15000000,6,0.072000
15000000,12,0.042000
15000000,24,0.028000
15000000,48,0.038000
15000000,96,0.038000
20000000,3,0.113000
20000000,6,0.066000
20000000,12,0.037000
20000000,24,0.026000
20000000,48,0.029000
20000000,96,0.056000
25000000,3,0.135000
25000000,6,0.077000
25000000,12,0.045000
25000000,24,0.030000
25000000,48,0.044000
25000000,96,0.052000
30000000,3,0.168000
30000000,6,0.102000
30000000,12,0.067000
30000000,24,0.034000
30000000,48,0.037000
30000000,96,0.053000
35000000,3,0.178000
35000000,6,0.113000
35000000,12,0.099000
35000000,24,0.062000
35000000,48,0.054000
35000000,96,0.083000
40000000,3,0.206000
40000000,6,0.120000
40000000,12,0.067000
40000000,24,0.059000
40000000,48,0.088000
40000000,96,0.055000
45000000,3,0.233000
45000000,6,0.148000
45000000,12,0.074000
45000000,24,0.057000
45000000,48,0.076000
45000000,96,0.068000
50000000,3,0.262000
50000000,6,0.136000
50000000,12,0.081000
50000000,24,0.079000
50000000,48,0.059000
50000000,96,0.083000
55000000,3,0.280000
55000000,6,0.158000
55000000,12,0.096000
55000000,24,0.070000
55000000,48,0.098000
55000000,96,0.090000
60000000,3,0.311000
60000000,6,0.177000
60000000,12,0.112000
60000000,24,0.093000
60000000,48,0.076000
60000000,96,0.078000
65000000,3,0.326000
65000000,6,0.201000
65000000,12,0.101000
65000000,24,0.120000
65000000,48,0.078000
65000000,96,0.082000
70000000,3,0.360000
70000000,6,0.201000
70000000,12,0.124000
70000000,24,0.071000
70000000,48,0.064000
70000000,96,0.081000
75000000,3,0.388000
75000000,6,0.198000
75000000,12,0.150000
75000000,24,0.064000
75000000,48,0.093000
75000000,96,0.120000
80000000,3,0.413000
80000000,6,0.226000
80000000,12,0.204000
80000000,24,0.070000
80000000,48,0.091000
80000000,96,0.081000
85000000,3,0.427000
85000000,6,0.227000
85000000,12,0.173000
85000000,24,0.116000
85000000,48,0.110000
85000000,96,0.090000
90000000,3,0.439000
90000000,6,0.261000
90000000,12,0.134000
90000000,24,0.095000
90000000,48,0.099000
90000000,96,0.096000
95000000,3,0.469000
95000000,6,0.268000
95000000,12,0.153000
95000000,24,0.079000
95000000,48,0.095000
95000000,96,0.101000
100000000,3,0.511000
100000000,6,0.294000
100000000,12,0.157000
100000000,24,0.102000
100000000,48,0.099000
100000000,96,0.105000
5000000,3,0.040000
5000000,6,0.027000
5000000,12,0.026000
5000000,24,0.013000
5000000,48,0.020000
5000000,96,0.023000
10000000,3,0.063000
10000000,6,0.038000
10000000,12,0.036000
10000000,24,0.025000
10000000,48,0.022000
10000000,96,0.034000
15000000,3,0.096000
15000000,6,0.068000
15000000,12,0.053000
15000000,24,0.032000
15000000,48,0.033000
15000000,96,0.042000
20000000,3,0.114000
20000000,6,0.065000
20000000,12,0.064000
20000000,24,0.044000
20000000,48,0.042000
20000000,96,0.050000
25000000,3,0.144000
25000000,6,0.085000
25000000,12,0.074000
25000000,24,0.046000
25000000,48,0.038000
25000000,96,0.054000
30000000,3,0.155000
30000000,6,0.085000
30000000,12,0.053000
30000000,24,0.054000
30000000,48,0.050000
30000000,96,0.065000
35000000,3,0.187000
35000000,6,0.119000
35000000,12,0.069000
35000000,24,0.057000
35000000,48,0.057000
35000000,96,0.085000
40000000,3,0.205000
40000000,6,0.115000
40000000,12,0.081000
40000000,24,0.056000
40000000,48,0.048000
40000000,96,0.074000
45000000,3,0.235000
45000000,6,0.125000
45000000,12,0.089000
45000000,24,0.057000
45000000,48,0.066000
45000000,96,0.075000
50000000,3,0.251000
50000000,6,0.152000
50000000,12,0.080000
50000000,24,0.046000
50000000,48,0.076000
50000000,96,0.078000
55000000,3,0.290000
55000000,6,0.180000
55000000,12,0.090000
55000000,24,0.067000
55000000,48,0.075000
55000000,96,0.092000
60000000,3,0.316000
60000000,6,0.179000
60000000,12,0.094000
60000000,24,0.094000
60000000,48,0.074000
60000000,96,0.093000
65000000,3,0.328000
65000000,6,0.184000
65000000,12,0.118000
65000000,24,0.059000
65000000,48,0.079000
65000000,96,0.092000
70000000,3,0.361000
70000000,6,0.187000
70000000,12,0.157000
70000000,24,0.092000
70000000,48,0.071000
70000000,96,0.081000
75000000,3,0.389000
75000000,6,0.217000
75000000,12,0.122000
75000000,24,0.076000
75000000,48,0.099000
75000000,96,0.105000
80000000,3,0.408000
80000000,6,0.211000
80000000,12,0.122000
80000000,24,0.090000
80000000,48,0.107000
80000000,96,0.091000
85000000,3,0.426000
85000000,6,0.237000
85000000,12,0.130000
85000000,24,0.082000
85000000,48,0.090000
85000000,96,0.103000
90000000,3,0.454000
90000000,6,0.270000
90000000,12,0.159000
90000000,24,0.093000
90000000,48,0.108000
90000000,96,0.102000
95000000,3,0.475000
95000000,6,0.254000
95000000,12,0.143000
95000000,24,0.108000
95000000,48,0.099000
95000000,96,0.108000
100000000,3,0.504000
100000000,6,0.273000
100000000,12,0.149000
100000000,24,0.101000
100000000,48,0.115000
100000000,96,0.118000
5000000,3,0.034000
5000000,6,0.030000
5000000,12,0.027000
5000000,24,0.014000
5000000,48,0.014000
5000000,96,0.018000
10000000,3,0.069000
10000000,6,0.036000
10000000,12,0.046000
10000000,24,0.022000
10000000,48,0.025000
10000000,96,0.037000
15000000,3,0.083000
15000000,6,0.058000
15000000,12,0.042000
15000000,24,0.021000
15000000,48,0.034000
15000000,96,0.064000
20000000,3,0.114000
20000000,6,0.076000
20000000,12,0.062000
20000000,24,0.025000
20000000,48,0.053000
20000000,96,0.044000
25000000,3,0.134000
25000000,6,0.075000
25000000,12,0.044000
25000000,24,0.033000
25000000,48,0.045000
25000000,96,0.056000
30000000,3,0.163000
30000000,6,0.093000
30000000,12,0.060000
30000000,24,0.034000
30000000,48,0.042000
30000000,96,0.064000
35000000,3,0.187000
35000000,6,0.130000
35000000,12,0.080000
35000000,24,0.066000
35000000,48,0.054000
35000000,96,0.070000
40000000,3,0.213000
40000000,6,0.114000
40000000,12,0.066000
