n,threads,time
40000000,24,0.060000
40000000,48,0.057000
40000000,96,0.059000
45000000,3,0.192000
45000000,6,0.112000
45000000,12,0.063000
45000000,24,0.062000
45000000,48,0.067000
45000000,96,0.079000
50000000,3,0.220000
50000000,6,0.121000
50000000,12,0.067000
50000000,24,0.069000
50000000,48,0.073000
50000000,96,0.119000
55000000,3,0.230000
55000000,6,0.140000
55000000,12,0.076000
55000000,24,0.048000
55000000,48,0.066000
55000000,96,0.085000
60000000,3,0.261000
60000000,6,0.161000
60000000,12,0.083000
60000000,24,0.070000
60000000,48,0.058000
60000000,96,0.091000
65000000,3,0.275000
65000000,6,0.149000
65000000,12,0.094000
65000000,24,0.088000
65000000,48,0.072000
65000000,96,0.078000
70000000,3,0.312000
70000000,6,0.170000
70000000,12,0.090000
70000000,24,0.080000
70000000,48,0.081000
70000000,96,0.083000
75000000,3,0.318000
75000000,6,0.180000
75000000,12,0.097000
75000000,24,0.072000
75000000,48,0.085000
75000000,96,0.105000
80000000,3,0.336000
80000000,6,0.202000
80000000,12,0.111000
80000000,24,0.106000
80000000,48,0.082000
80000000,96,0.095000
85000000,3,0.357000
85000000,6,0.199000
85000000,12,0.135000
85000000,24,0.083000
85000000,48,0.091000
85000000,96,0.103000
90000000,3,0.370000
90000000,6,0.197000
90000000,12,0.116000
90000000,24,0.095000
90000000,48,0.077000
90000000,96,0.124000
95000000,3,0.400000
95000000,6,0.207000
95000000,12,0.111000
95000000,24,0.125000
95000000,48,0.094000
95000000,96,0.112000
100000000,3,0.423000
100000000,6,0.227000
100000000,12,0.145000
100000000,24,0.119000
100000000,48,0.102000
100000000,96,0.092000
5000000,3,0.056000
5000000,6,0.026000
5000000,12,0.012000
5000000,24,0.010000
5000000,48,0.014000
5000000,96,0.022000
10000000,3,0.055000
10000000,6,0.042000
10000000,12,0.025000
10000000,24,0.014000
10000000,48,0.019000
10000000,96,0.025000
15000000,3,0.078000
15000000,6,0.044000
15000000,12,0.029000
15000000,24,0.029000
15000000,48,0.029000
15000000,96,0.045000
20000000,3,0.092000
20000000,6,0.055000
20000000,12,0.037000
20000000,24,0.044000
20000000,48,0.030000
20000000,96,0.032000
25000000,3,0.126000
25000000,6,0.068000
25000000,12,0.070000
25000000,24,0.035000
25000000,48,0.056000
25000000,96,0.045000
30000000,3,0.146000
30000000,6,0.073000
30000000,12,0.045000
30000000,24,0.053000
30000000,48,0.043000
30000000,96,0.047000
35000000,3,0.155000
35000000,6,0.084000
35000000,12,0.050000
35000000,24,0.053000
35000000,48,0.056000
35000000,96,0.065000
40000000,3,0.185000
40000000,6,0.096000
40000000,12,0.058000
40000000,24,0.043000
40000000,48,0.058000
40000000,96,0.061000
45000000,3,0.199000
45000000,6,0.112000
45000000,12,0.069000
45000000,24,0.048000
45000000,48,0.080000
45000000,96,0.063000
50000000,3,0.212000
50000000,6,0.116000
50000000,12,0.117000
50000000,24,0.067000
50000000,48,0.070000
50000000,96,0.061000
55000000,3,0.233000
55000000,6,0.137000
55000000,12,0.077000
55000000,24,0.106000
55000000,48,0.076000
55000000,96,0.077000
60000000,3,0.262000
60000000,6,0.169000
60000000,12,0.110000
60000000,24,0.078000
60000000,48,0.079000
60000000,96,0.065000
65000000,3,0.282000
65000000,6,0.146000
65000000,12,0.085000
65000000,24,0.058000
65000000,48,0.089000
65000000,96,0.073000
70000000,3,0.301000
70000000,6,0.157000
70000000,12,0.104000
70000000,24,0.081000
70000000,48,0.074000
70000000,96,0.092000
75000000,3,0.312000
75000000,6,0.171000
75000000,12,0.120000
75000000,24,0.078000
75000000,48,0.085000
75000000,96,0.089000
80000000,3,0.348000
80000000,6,0.184000
80000000,12,0.103000
80000000,24,0.095000
80000000,48,0.086000
80000000,96,0.126000
85000000,3,0.354000
85000000,6,0.196000
85000000,12,0.105000
85000000,24,0.077000
85000000,48,0.092000
85000000,96,0.092000
90000000,3,0.382000
90000000,6,0.197000
90000000,12,0.114000
90000000,24,0.079000
90000000,48,0.072000
90000000,96,0.101000
95000000,3,0.389000
95000000,6,0.203000
95000000,12,0.120000
95000000,24,0.095000
95000000,48,0.081000
95000000,96,0.105000
100000000,3,0.428000
100000000,6,0.222000
100000000,12,0.125000
100000000,24,0.119000
100000000,48,0.080000
100000000,96,0.109000
5000000,3,0.037000
5000000,6,0.021000
5000000,12,0.018000
5000000,24,0.018000
5000000,48,0.014000
5000000,96,0.018000
10000000,3,0.051000
10000000,6,0.036000
10000000,12,0.020000
10000000,24,0.024000
10000000,48,0.022000
10000000,96,0.034000
15000000,3,0.074000
15000000,6,0.066000
15000000,12,0.053000
15000000,24,0.025000
15000000,48,0.028000
15000000,96,0.038000
20000000,3,0.107000
20000000,6,0.074000
20000000,12,0.035000
20000000,24,0.030000
20000000,48,0.025000
20000000,96,0.041000
25000000,3,0.123000
25000000,6,0.063000
25000000,12,0.072000
25000000,24,0.026000
25000000,48,0.041000
25000000,96,0.032000
30000000,3,0.140000
30000000,6,0.074000
30000000,12,0.054000
30000000,24,0.051000
30000000,48,0.055000
30000000,96,0.053000
35000000,3,0.150000
35000000,6,0.092000
35000000,12,0.087000
35000000,24,0.057000
35000000,48,0.054000
35000000,96,0.062000
40000000,3,0.170000
40000000,6,0.092000
40000000,12,0.077000
40000000,24,0.060000
40000000,48,0.049000
40000000,96,0.058000
45000000,3,0.202000
45000000,6,0.133000
45000000,12,0.063000
45000000,24,0.077000
45000000,48,0.067000
45000000,96,0.074000
50000000,3,0.214000
50000000,6,0.148000
50000000,12,0.081000
50000000,24,0.070000
50000000,48,0.064000
50000000,96,0.078000
55000000,3,0.234000
55000000,6,0.142000
55000000,12,0.075000
55000000,24,0.053000
55000000,48,0.080000
55000000,96,0.093000
60000000,3,0.258000
60000000,6,0.142000
60000000,12,0.081000
60000000,24,0.076000
60000000,48,0.076000
60000000,96,0.082000
65000000,3,0.279000
65000000,6,0.151000
65000000,12,0.116000
65000000,24,0.084000
65000000,48,0.070000
65000000,96,0.073000
70000000,3,0.290000
70000000,6,0.162000
70000000,12,0.117000
70000000,24,0.069000
70000000,48,0.073000
70000000,96,0.082000
75000000,3,0.311000
75000000,6,0.188000
75000000,12,0.108000
75000000,24,0.072000
75000000,48,0.116000
75000000,96,0.077000
80000000,3,0.335000
80000000,6,0.175000
80000000,12,0.122000
80000000,24,0.076000
80000000,48,0.077000
80000000,96,0.096000
85000000,3,0.361000
85000000,6,0.182000
85000000,12,0.116000
85000000,24,0.094000
85000000,48,0.087000
85000000,96,0.094000
90000000,3,0.379000
90000000,6,0.235000
90000000,12,0.114000
90000000,24,0.075000
90000000,48,0.075000
90000000,96,0.114000
95000000,3,0.407000
95000000,6,0.210000
95000000,12,0.150000
95000000,24,0.100000
95000000,48,0.102000
95000000,96,0.096000
100000000,3,0.409000
100000000,6,0.247000
100000000,12,0.125000
100000000,24,0.095000
100000000,48,0.093000
100000000,96,0.095000
5000000,3,0.035000
5000000,6,0.021000
5000000,12,0.023000
5000000,24,0.013000
5000000,48,0.016000
5000000,96,0.019000
10000000,3,0.072000
10000000,6,0.032000
10000000,12,0.021000
10000000,24,0.021000
10000000,48,0.024000
10000000,96,0.036000
15000000,3,0.073000
15000000,6,0.042000
15000000,12,0.039000
15000000,24,0.026000
15000000,48,0.021000
15000000,96,0.038000
20000000,3,0.092000
20000000,6,0.056000
20000000,12,0.036000
20000000,24,0.034000
20000000,48,0.036000
20000000,96,0.044000
25000000,3,0.116000
25000000,6,0.066000
25000000,12,0.062000
25000000,24,0.043000
25000000,48,0.033000
25000000,96,0.047000
30000000,3,0.132000
30000000,6,0.074000
30000000,12,0.045000
30000000,24,0.048000
30000000,48,0.037000
30000000,96,0.047000
35000000,3,0.152000
35000000,6,0.085000
35000000,12,0.050000
35000000,24,0.042000
35000000,48,0.055000
35000000,96,0.054000
40000000,3,0.175000
40000000,6,0.119000
40000000,12,0.057000
40000000,24,0.061000
40000000,48,0.048000
40000000,96,0.083000
45000000,3,0.200000
45000000,6,0.103000
45000000,12,0.061000
45000000,24,0.062000
45000000,48,0.066000
45000000,96,0.064000
50000000,3,0.213000
50000000,6,0.136000
50000000,12,0.088000
50000000,24,0.041000
50000000,48,0.078000
50000000,96,0.069000
55000000,3,0.237000
55000000,6,0.127000
55000000,12,0.070000
55000000,24,0.081000
55000000,48,0.067000
55000000,96,0.065000
60000000,3,0.261000
60000000,6,0.147000
60000000,12,0.105000
60000000,24,0.057000
60000000,48,0.087000
60000000,96,0.075000
65000000,3,0.273000
65000000,6,0.144000
65000000,12,0.111000
65000000,24,0.064000
65000000,48,0.057000
65000000,96,0.101000
70000000,3,0.303000
70000000,6,0.176000
70000000,12,0.092000
70000000,24,0.101000
70000000,48,0.084000
70000000,96,0.094000
75000000,3,0.309000
75000000,6,0.188000
75000000,12,0.113000
75000000,24,0.056000
75000000,48,0.071000
75000000,96,0.090000
80000000,3,0.347000
80000000,6,0.216000
80000000,12,0.117000
80000000,24,0.079000
80000000,48,0.079000
80000000,96,0.085000
85000000,3,0.354000
85000000,6,0.184000
85000000,12,0.115000
85000000,24,0.070000
85000000,48,0.072000
85000000,96,0.081000
90000000,3,0.384000
90000000,6,0.208000
90000000,12,0.114000
90000000,24,0.073000
90000000,48,0.079000
90000000,96,0.093000
95000000,3,0.383000
95000000,6,0.205000
95000000,12,0.128000
95000000,24,0.084000
95000000,48,0.093000
95000000,96,0.117000
100000000,3,0.417000
100000000,6,0.232000
100000000,12,0.127000
100000000,24,0.100000
100000000,48,0.076000
100000000,96,0.110000
5000000,3,0.031000
5000000,6,0.030000
5000000,12,0.022000
5000000,24,0.013000
5000000,48,0.019000
5000000,96,0.018000
10000000,3,0.054000
10000000,6,0.033000
10000000,12,0.026000
10000000,24,0.014000
10000000,48,0.020000
10000000,96,0.036000
15000000,3,0.073000
15000000,6,0.043000
15000000,12,0.027000
15000000,24,0.033000
15000000,48,0.024000
15000000,96,0.039000
20000000,3,0.095000
20000000,6,0.068000
20000000,12,0.058000
20000000,24,0.031000
20000000,48,0.032000
20000000,96,0.036000
25000000,3,0.132000
25000000,6,0.067000
25000000,12,0.060000
25000000,24,0.037000
25000000,48,0.042000
25000000,96,0.047000
30000000,3,0.134000
30000000,6,0.083000
30000000,12,0.045000
30000000,24,0.050000
30000000,48,0.054000
30000000,96,0.048000
35000000,3,0.163000
35000000,6,0.086000
35000000,12,0.061000
35000000,24,0.048000
35000000,48,0.059000
35000000,96,0.073000
40000000,3,0.182000
40000000,6,0.095000
40000000,12,0.060000
40000000,24,0.061000
40000000,48,0.060000
40000000,96,0.051000
45000000,3,0.203000
45000000,6,0.114000
45000000,12,0.065000
45000000,24,0.048000
45000000,48,0.069000
45000000,96,0.064000
50000000,3,0.219000
50000000,6,0.128000
50000000,12,0.090000
50000000,24,0.043000
50000000,48,0.063000
50000000,96,0.063000
55000000,3,0.237000
55000000,6,0.126000
55000000,12,0.108000
55000000,24,0.068000
55000000,48,0.084000
55000000,96,0.090000
60000000,3,0.253000
60000000,6,0.135000
60000000,12,0.078000
60000000,24,0.065000
60000000,48,0.075000
60000000,96,0.085000
65000000,3,0.267000
65000000,6,0.144000
65000000,12,0.110000
65000000,24,0.084000
65000000,48,0.069000
65000000,96,0.071000
70000000,3,0.307000
70000000,6,0.164000
70000000,12,0.123000
70000000,24,0.060000
70000000,48,0.076000
70000000,96,0.085000
75000000,3,0.330000
75000000,6,0.165000
75000000,12,0.097000
75000000,24,0.086000
75000000,48,0.079000
75000000,96,0.112000
80000000,3,0.341000
80000000,6,0.183000
80000000,12,0.102000
80000000,24,0.089000
80000000,48,0.072000
80000000,96,0.096000
85000000,3,0.347000
85000000,6,0.186000
85000000,12,0.107000
85000000,24,0.078000
85000000,48,0.089000
85000000,96,0.103000
90000000,3,0.385000
90000000,6,0.208000
90000000,12,0.106000
90000000,24,0.112000
90000000,48,0.119000
90000000,96,0.116000
95000000,3,0.397000
95000000,6,0.207000
95000000,12,0.120000
95000000,24,0.076000
95000000,48,0.074000
95000000,96,0.096000
100000000,3,0.423000
100000000,6,0.230000
100000000,12,0.152000
100000000,24,0.100000
100000000,48,0.080000
100000000,96,0.102000
5000000,3,0.035000
5000000,6,0.028000
5000000,12,0.013000
5000000,24,0.009000
5000000,48,0.013000
5000000,96,0.019000
10000000,3,0.070000
10000000,6,0.053000
10000000,12,0.025000
10000000,24,0.014000
10000000,48,0.026000
10000000,96,0.038000
15000000,3,0.073000
15000000,6,0.041000
15000000,12,0.027000
15000000,24,0.025000
15000000,48,0.030000
15000000,96,0.037000
20000000,3,0.093000
20000000,6,0.052000
20000000,12,0.034000
20000000,24,0.030000
20000000,48,0.028000
20000000,96,0.035000
25000000,3,0.111000
25000000,6,0.065000
25000000,12,0.059000
25000000,24,0.040000
25000000,48,0.036000
25000000,96,0.037000
30000000,3,0.137000
30000000,6,0.098000
30000000,12,0.046000
30000000,24,0.058000
30000000,48,0.033000
30000000,96,0.041000
35000000,3,0.173000
35000000,6,0.105000
35000000,12,0.053000
35000000,24,0.050000
35000000,48,0.056000
35000000,96,0.063000
40000000,3,0.175000
40000000,6,0.108000
40000000,12,0.069000
40000000,24,0.041000
40000000,48,0.052000
40000000,96,0.055000
45000000,3,0.198000
45000000,6,0.117000
45000000,12,0.061000
45000000,24,0.065000
45000000,48,0.086000
45000000,96,0.085000
50000000,3,0.230000
50000000,6,0.124000
50000000,12,0.089000
50000000,24,0.070000
50000000,48,0.061000
50000000,96,0.057000
55000000,3,0.258000
55000000,6,0.127000
55000000,12,0.093000
55000000,24,0.056000
55000000,48,0.064000
55000000,96,0.083000
60000000,3,0.260000
60000000,6,0.155000
60000000,12,0.087000
60000000,24,0.067000
60000000,48,0.072000
60000000,96,0.085000
65000000,3,0.279000
65000000,6,0.177000
65000000,12,0.083000
65000000,24,0.082000
65000000,48,0.056000
65000000,96,0.077000
70000000,3,0.299000
70000000,6,0.182000
70000000,12,0.089000
70000000,24,0.092000
70000000,48,0.084000
70000000,96,0.070000
75000000,3,0.324000
75000000,6,0.165000
75000000,12,0.100000
75000000,24,0.090000
75000000,48,0.068000
75000000,96,0.094000
80000000,3,0.333000
80000000,6,0.184000
80000000,12,0.129000
80000000,24,0.082000
80000000,48,0.080000
80000000,96,0.093000
85000000,3,0.359000
85000000,6,0.196000
85000000,12,0.122000
85000000,24,0.096000
85000000,48,0.080000
85000000,96,0.099000
90000000,3,0.379000
90000000,6,0.217000
90000000,12,0.126000
90000000,24,0.088000
90000000,48,0.105000
90000000,96,0.096000
95000000,3,0.398000
95000000,6,0.247000
95000000,12,0.120000
95000000,24,0.071000
95000000,48,0.079000
95000000,96,0.102000
100000000,3,0.424000
100000000,6,0.222000
100000000,12,0.155000
100000000,24,0.070000
100000000,48,0.080000
100000000,96,0.116000
5000000,3,0.033000
5000000,6,0.023000
5000000,12,0.012000
5000000,24,0.012000
5000000,48,0.014000
5000000,96,0.022000
10000000,3,0.055000
10000000,6,0.033000
10000000,12,0.022000
10000000,24,0.014000
10000000,48,0.022000
10000000,96,0.037000
15000000,3,0.071000
15000000,6,0.073000
15000000,12,0.037000
15000000,24,0.034000
15000000,48,0.027000
15000000,96,0.046000
20000000,3,0.099000
20000000,6,0.053000
20000000,12,0.055000
20000000,24,0.030000
20000000,48,0.033000
20000000,96,0.045000
25000000,3,0.118000
25000000,6,0.078000
25000000,12,0.040000
25000000,24,0.047000
25000000,48,0.039000
25000000,96,0.040000
30000000,3,0.136000
30000000,6,0.090000
30000000,12,0.046000
30000000,24,0.050000
30000000,48,0.051000
30000000,96,0.082000
35000000,3,0.153000
35000000,6,0.093000
35000000,12,0.091000
35000000,24,0.037000
35000000,48,0.044000
35000000,96,0.060000
40000000,3,0.172000
40000000,6,0.098000
40000000,12,0.056000
40000000,24,0.061000
40000000,48,0.037000
40000000,96,0.059000
45000000,3,0.197000
45000000,6,0.129000
45000000,12,0.091000
45000000,24,0.040000
45000000,48,0.076000
45000000,96,0.057000
50000000,3,0.220000
50000000,6,0.130000
50000000,12,0.073000
50000000,24,0.041000
50000000,48,0.071000
50000000,96,0.064000
55000000,3,0.237000
55000000,6,0.141000
55000000,12,0.098000
55000000,24,0.099000
55000000,48,0.083000
55000000,96,0.074000
60000000,3,0.257000
60000000,6,0.152000
60000000,12,0.114000
60000000,24,0.077000
60000000,48,0.069000
60000000,96,0.081000
65000000,3,0.273000
65000000,6,0.144000
65000000,12,0.102000
65000000,24,0.087000
65000000,48,0.094000
65000000,96,0.066000
70000000,3,0.296000
70000000,6,0.154000
70000000,12,0.093000
70000000,24,0.087000
70000000,48,0.081000
70000000,96,0.099000
75000000,3,0.312000
75000000,6,0.198000
75000000,12,0.104000
75000000,24,0.063000
75000000,48,0.064000
75000000,96,0.092000
80000000,3,0.351000
80000000,6,0.191000
80000000,12,0.130000
80000000,24,0.090000
80000000,48,0.075000
80000000,96,0.080000
85000000,3,0.356000
85000000,6,0.208000
85000000,12,0.119000
85000000,24,0.085000
85000000,48,0.092000
85000000,96,0.090000
90000000,3,0.381000
90000000,6,0.212000
90000000,12,0.121000
90000000,24,0.078000
90000000,48,0.100000
90000000,96,0.079000
95000000,3,0.398000
95000000,6,0.205000
95000000,12,0.122000
95000000,24,0.127000
95000000,48,0.105000
95000000,96,0.094000
100000000,3,0.417000
100000000,6,0.240000
100000000,12,0.159000
100000000,24,0.088000
100000000,48,0.124000
100000000,96,0.127000
5000000,3,0.034000
5000000,6,0.035000
5000000,12,0.012000
5000000,24,0.009000
5000000,48,0.013000
5000000,96,0.021000
10000000,3,0.061000
10000000,6,0.053000
10000000,12,0.031000
10000000,24,0.023000
10000000,48,0.021000
10000000,96,0.042000
15000000,3,0.072000
15000000,6,0.053000
15000000,12,0.028000
15000000,24,0.030000
15000000,48,0.025000
15000000,96,0.030000
20000000,3,0.096000
20000000,6,0.073000
20000000,12,0.032000
20000000,24,0.036000
20000000,48,0.029000
20000000,96,0.042000
25000000,3,0.121000
25000000,6,0.065000
25000000,12,0.064000
25000000,24,0.047000
25000000,48,0.032000
25000000,96,0.039000
30000000,3,0.141000
30000000,6,0.093000
30000000,12,0.044000
30000000,24,0.054000
30000000,48,0.043000
30000000,96,0.054000
35000000,3,0.184000
35000000,6,0.084000
35000000,12,0.054000
35000000,24,0.051000
35000000,48,0.049000
35000000,96,0.056000
40000000,3,0.172000
40000000,6,0.113000
40000000,12,0.078000
40000000,24,0.056000
40000000,48,0.054000
40000000,96,0.059000
45000000,3,0.193000
45000000,6,0.103000
45000000,12,0.060000
45000000,24,0.051000
45000000,48,0.065000
45000000,96,0.075000
50000000,3,0.222000
50000000,6,0.133000
50000000,12,0.077000
50000000,24,0.048000
50000000,48,0.068000
50000000,96,0.069000
55000000,3,0.246000
55000000,6,0.146000
55000000,12,0.094000
55000000,24,0.083000
55000000,48,0.065000
55000000,96,0.098000
60000000,3,0.252000
60000000,6,0.138000
60000000,12,0.099000
60000000,24,0.050000
60000000,48,0.082000
60000000,96,0.074000
65000000,3,0.272000
65000000,6,0.166000
65000000,12,0.117000
65000000,24,0.070000
65000000,48,0.076000
65000000,96,0.079000
70000000,3,0.300000
70000000,6,0.160000
70000000,12,0.101000
70000000,24,0.055000
70000000,48,0.082000
70000000,96,0.078000
75000000,3,0.322000
75000000,6,0.171000
75000000,12,0.123000
75000000,24,0.072000
75000000,48,0.082000
75000000,96,0.081000
80000000,3,0.345000
80000000,6,0.190000
80000000,12,0.103000
80000000,24,0.088000
80000000,48,0.073000
80000000,96,0.096000
85000000,3,0.361000
85000000,6,0.211000
85000000,12,0.130000
85000000,24,0.092000
85000000,48,0.090000
85000000,96,0.089000
90000000,3,0.384000
90000000,6,0.208000
90000000,12,0.115000
90000000,24,0.075000
90000000,48,0.093000
90000000,96,0.099000
95000000,3,0.400000
95000000,6,0.222000
95000000,12,0.143000
95000000,24,0.080000
95000000,48,0.096000
95000000,96,0.096000
100000000,3,0.415000
100000000,6,0.216000
100000000,12,0.145000
100000000,24,0.099000
100000000,48,0.103000
100000000,96,0.128000
